Tweet,Username,Date
We have different denotation of CHANGE but it doesn't mean that we have to hate each others' opinion. May the most deserving candidate win. God bless the Philippines !! #Halalan2022,kjanermrz,5/5/2022
I have a gut feeling that all the senatorial bets of the UniTeam will win on May 9. It will be a landslide victory for UniTeam. ✌️✌️✌️👊👊👊❤️❤️❤️ #BBMSARA2022 #BBMIsMyPresident2022 #Halalan2022,joeygalvezII,5/4/2022
"i claim it, @lenirobredoand @kikopangilinan, together with their senatorial slate, will win in May 9#Halalan2022 #LetLeniKikoLead2022#SaGobyernongTapatAngatBuhayLahat",ruebanas,5/4/2022
"BBM NOR LENI WE SHOULD RESPECT EACH OTHER BECAUSE AT THE END OF THE DAY, WHAT WE ALL HAVE IS EACH OTHER, MAY THE BEST LEADER WIN.#Halalan2022",KateKhanara,5/6/2022
"Let every single filipino people win, we are talking about our future for the next 6 years. On monday May 09, 2022 go Outside and do our part, exercise your rights to vote for the right persons who will lead and help us to our country.
God Bless Philippines🇵🇭
#Halalan2022",EmpoyBigay,5/2/2022
"As history reminds us, polls & surveys aren't the keys to an election win, your vote is.#PHVote #Halalan2022 #WeDecide",theusualjavi,5/2/2022
Hoping for a clean and honest elections for my beloved Philippines this coming May 9th! 🇵🇭 Leni and Kiko will win this! 🌸 #LetLeniKikoLead2022 #Halalan2022 #ParaSaBayan,ItsMe4Dee13,5/6/2022
"If VP Leni will win or lose, I will always remember that I supported the right cause. And that’s MORAL INTEGRITY. And I will never regret it.#LeniKikoAllTheWay2022 #Halalan2022",__aestaetic___,5/3/2022
LeniKiko will win and we will win also! #Halalan2022 #AngPresidenteLeniRobredo #KakamPINK,jaranilla94x,5/3/2022
"It'll be a pink vote and win!The block vote ought to be forgotten. The Philippine people, particularly the young, will then decide now. This time, the people of the Philippines are going to win!#KakampINC #Ipana10NatinParaSaLahat #Halalan2022 #LeniLiwanagSaDilim",garretrdearth,5/4/2022
"Win or lose, 'Kakampink' Church leaders to wage 'moral crusade' beyond #Halalan2022 Day",ABSCBNNews,5/4/2022
This is phenomenal! VP will win this. #kakampink #LeniLiwanagSaDilim #LeniKikoAllTheWay #LeniRobredo2022 #Halalan2022 #PHVote,maritesaling20,4/29/2022
"Try to make a libel case against them, you won't win 😂 #Halalan2022",pinkarmy1004,5/6/2022
"Unli reasons why the #UniThieves gang shouldn't win. #Halalan2022#TropangAngatAllTheWay#LeniKikoAllTheWay",godfatherJK5,5/2/2022
MANIFESTING LENI-KIKO WIN THIS MAY 9 🔮🧘🏻🧿🕯 #Halalan2022 #IpanaloNa10ParaSaLahat,kjordonio,5/4/2022
"If UP winning tomorrow is a sign that the #2 based on the surveys is gonna win come May 9, then I say... #UPINKFIGHT ✊🏽 🤩🥳#LeniKiko2022#Halalan2022",bullgb7,4/30/2022
"Yes, team bilis kilos will win #SwitchToIsko #BaGuCaSi #Presidente3Isko #Halalan2022",mxcachu,5/6/2022
"Based on this survey and with only less than a week before the actual polls, I could say that Marcos would likely to win and chances for Robredo to win are likely to dim.#Halalan2022",_datajunkie,5/2/2022
Pink will win this election #Halalan2022 #PinkRevolution,waltreisenberg,4/29/2022
Too many signs that COMELEC is doing things to secure a Marcos win. I hope I'm reading the signs wrong. #Halalan2022,bagongpinay,5/4/2022
Ready na for Victory Party #Halalan2022 #UniTeam for the win ♥️💚#WagyuPhilippines,Maica198909,5/5/2022
"I am NIEL VINCENT ALVAREZ TRAPSI, A PRIVATE EMPLOYEE and a Filipino citizen who is a solid voter in the BBM-SARA Uniteam who believes in unity and change. Be complacent and decent. Let's win our candidates in the coming elections on May 9. #BBMSARA2022 #Halalan2022",NielTrapsi,5/5/2022
"Now I know I don't want to vote for Leni and Kiko, they're promoting CPP-NPA partylist. People should check the Senate hearing about how vast and deep the CPP-NPA's Organization. If she'll win Philippines will be so fckd up.🤦#Halalan2022",moon2_yul,5/2/2022
"Pray for a peaceful & fraudless election my fellow Filipinos right now.Pray for your candidates to accept their faith win or lose. No more questions coz the people will decide. Don't sell your votes. Kabataan...this is your future.We've been saying this for decades#Halalan2022",pinay_made,5/4/2022
"I don't really care too much who wins next week. I kinda don't want a certain candidate to win tho. But either way, what happens.. happens. Looking at all of it, majority of voters of one candidate seem to ignore past and present issues. (P1) #Halalan2022",spooky2799,5/6/2022
"I was a @risahontiverossupporter first before VP Leni’s. She’s a true “servant leader” fighting for women, children, PWDs, LGBTQI, and the marginalized group. The Filipinos win if we keep in the senate. #R1SAPASASENADO #Halalan2022 #TropangAngat #LeniKiko2022",MekiiMania,5/6/2022
I feel like I'm living in some sick alternate universe where an underachieving junkie from an infamous tyrannical plundering family can win an election like it's some plot from a dark history novel #Halalan2022,m0onrivers,5/3/2022
"I'll keep my vote to myself until the day of Election.but whoever may Win, I'll acknowledge him/her as the Leader of this Country as a sign of Respect, for the Love of my Country. Wtvr your color today, go fight for it until the last day of election👊 God Bless #Halalan2022",MushroomDy,5/5/2022
"Choose a leader that inspires you to take up space. Come May 9, let us defy the odds and together, we march towards the Pink Finish Line! Our win, will be the win of every Filipino! 🇵🇭🌷🌾 #Halalan2022 #LeniKiko2022 #LeniWillLead #KulayRosasAngBukas",jkobevb,5/5/2022
"WE WILL WIN THIS PERIODT. 💖GOOD WILL TRIUMPH OVER EVIL, KEEP THE FAITH 🙏🏻💖#Ipana10NatinParaSaLahat#LetLeniKikoLead2022 #KulayRosasAngBukas #Halalan2022 https://twitter.com/TSalvosa/status/1521859506518773760",altMEbro,5/5/2022
"BE LOYAL TO YOUR COUNTRY!That is why I will vote the best and qualified candidates from president, down to our local government.If they win, good!!!If they don't, I will support whoever wins and will lead our country.#Halalan2022",choserangmonay,5/6/2022
"Leni won the VP campaign in 2016 without INC's endorsement and with no volunteers, and based onwhat I'm seeing now, I believe shecan win this one as well.#LeniKikoAllTheWay2022#LabanLeni2022#Halalan2022#IpanloNa10ToParaSaLahat",Dumbxxx14,5/4/2022
"im worried that many people think all of this ends after elections.if we win, we should keep this energy to help rebuild our society. but if we lose, this is where we need to fight the hardest. please, don’t surrender our future just yet. #LeniKiko2022 #Halalan2022",carlosmindanao,5/5/2022
"Let it be. Let Leni win.#Halalan2022",carlamortel,5/6/2022
"IF I were to place a bet on the upcoming #Halalan2022, it wouldn’t be for who will win. It can only be for how much lead BBM will have from the runner-up.",carm68lu,4/29/2022
And of course we know who’s going to win 🤦🏻‍♂️ #Halalan2022,MarkMalbas,5/6/2022
VP Leni will win and we will win. #kakampink #Halalan2022 #PHVote,maritesaling20,4/29/2022
"When it comes to election race, I always rely on @GoogleTrendsbecause it has accurately predicted the election results in the USA, Spain, Germany, Brazil, France and even in the Philippines wherein it has predicted the win of Rodrigo Duterte in 2016. 🇵🇭#Halalan2022",itsleonorrivera,5/2/2022
"I trust 100% @lenirobredohas the numbers to make her win. Only cheating will make her lose. Strong prediction. #Halalan2022 #LeniForPresident2022 #LeniKikoAllTheWay",CRISis73,5/6/2022
"“Padayon ta sa pakigbisog!”Datu Segundo of @savelumadschoolconducts a ritual called Panubadtubad. The 3 eggs symbolize that our endorsed candidates will win the 2022 National Elections.#IPs4LeniKiko#Halalan2022#IpanaloNa10Ito 🌸",katribu_natl,5/5/2022
"Naiimagine ko na buong Pilipinas erupting to shouts and cries of unbridled joy, of immense relief, of shining hope, when Leni Robredo, Kiko Pangilinan, Tropang Angat, 1Sambayan, and progressive party list groups WIN #Halalan2022 next week.I say WHEN because it's inevitable. 1/3",lumpiachronicle,5/6/2022
"Ph peso purchasing power will become weaker next week if Pinoy electorates vote UNWISELY. Some foreign employers warned of pulling out their BPO firms if bbm win! 😢May God guide us & grant us this #Halalan2022 TRIUMPH for the Phils. & the Fils. come May 09. 🙏🙏🙏",SnowflakesRacer,5/4/2022
"Malapit na ang May 9 .. let us all pray for clean peaceful elections and for #lenikiko to win with all od #TropangAngat senators! #Halalan2022 #GobyernongTapatAngatBuhayLahat Presidente Leni RobredoBise Presidente Kiko Pangilinan",elsiepooh,5/2/2022
"Win or Lose for #LeniKiko2022 , I will not regret voting them because I know I voted for my COUNTRY and not for my Bank Account. 💖 #Halalan2022 #PHVote #LeniLiwanagSaDilim #IsamaSiKiko #LabanLeniKiko2022",Araneta_Hannah,5/3/2022
"🧵on 🇹🇼#Halalan2022| I’m sorry for failing y’all, #Kakampinks back home. Marcos has won & will win in Taiwan by a massive margin. We don’t have enough resources (time, money, people) to combat BBM’s huge machinery in factories, migrant orgs, & communities (confirmed by insiders)",ginollopez,5/2/2022
"Targeted sampling is NOT an effective way of getting the impulse of the people this #Halalan2022 I used to work for a survey firm and usually, the frontrunner is always the one who pays for the survey. If we let him win, nabudol na naman Pilipinas. Saklap lang. 🤷🏻‍♀️🤦🏻‍♀️",itsleonorrivera,5/2/2022
"Advanced lang mag-isip pero @lenirobredo@teamlenirobredo:(1) In place na po ba ang machinery nyo should you win and the losing camps file their election protest?(2) Should you lose due to massive fraud, in place po ba ang strong machinery to protest and win?#Halalan2022",marini_eri9,5/2/2022
9 days to go until the election day. I'm so preoccupied with the local campaign in Malungon because we want Renny Boy Takyawan to win. Supporting a genuine candidate is a start of a better change in Sarangani. #Halalan2022,yadu_karu,4/30/2022
"Starting a novena today for @lenirobredoand @kikopangilinan.May God bless you. You will win on May 9. 🙏🏼#Halalan2022",tahoboi,4/30/2022
Sheesh. How entitled ! The son of the late dictator must not win. Look at what he has done so far. #Halalan2022,momblogger,5/5/2022
"Sobrang walang reli at this point, but you know: bakit siya maggi-give way? She was topping the surveys. And NO, I didn't campaign or vote for her then. Please end this Liberal arrogance. It's why it's so hard to win 2022 (or 2019 for that matter). #Halalan2022",radikalchick,5/4/2022
Our vote is sacred. Godbless the Philippines ❤️🇵🇭 #Halalan2022,bibonagy,5/7/2022
"All these banderitas, tarps and the people campaigning with loud motor/car sounds makes this city like we're in a big FIESTA!!!! 🎊 Godbless PH, #Halalan2022",Ninahhtanyag,5/3/2022
"Dalawa na ang naghamon ng one on one debate sa Frontrunner Ferdinand Bongbong Marcos, si VP Leni Robredo at Sen Manny Pacquiao.Not worthy opponents. Isang me Palilalia-ish at isang Bano magsalita.Next!🇵🇭#Halalan2022#Eleksyon2022 #PresidentialDebates#BBMSaraUNITEAM",queenclaireg,4/29/2022
"President Duterte, who earlier branded Bongbong Marcos Jr. ""spoiled"" and a ""weak leader"" now says the former senator lives a simple life. | via @pia_gutierrez#Halalan2022",ABSCBNNews,5/6/2022
"so you're saying that BBM is actually weak#HALALAN2022",skzhanli,5/5/2022
IF U CAN'T FACE OR SPEAK FOR YOURSELF TO PEOPLE THEN IT SHOWS HOW WEAK OR SCARED YOU ARE! #HALALAN2022,te4lui,5/5/2022
"On the latest Pulse Asia survey: Pretend to be weak, that he may grow arrogant...“Thus the expert in battle moves the enemy, and is not moved by him.” - Sun Tzu
Keep the focus and onwards! 💖🇵🇭#IpanloNa10To #LeniKiko2022 #Halalan2022",The_Haskalah,5/2/2022
"#Halalan2022 A Catholic church is asking the parishioners for SECOND COLLECTION for PPCRV expenses. Magaling talaga sila basta pera ang usapan. Then, a quick list of traits for candidates worthy of votes. Some people already left the church without listening the priests.",IamPinoyAko1,5/1/2022
"after PRRD steps down, sino sa mga presidentiables ang sa tingin nyo ang magaling mag budget para mabawasan kahit konti ang utang? #PiliPinas2022 #Halalan2022",bluedTINy,5/5/2022
Dito magaling mga ito. Kung sila ang nambully ok lang pero pag sila ang binully complaint agad. Smdh! #Halalan2022,orlysinday,5/5/2022
"Salamat Kakampink @Eli_Chicho for the Ticket! Makisama at sumuporta sa #ANGATLETA na tumitindig para sa magaling at maasahang pinuno#LeniKikoAllTheWay2022 #TropangAngatAllTheWay #IpanaloNa10To#KikoAngManokKo#Halalan2022",ace95467236,5/3/2022
"Drugs, rape, street crimes samahan pa ng mga corrupt na ito.. Lord ikaw na po bahala sa Pilipinas. 😳😳😳 #Halalan2022​ #Eleksyon2022",iamdon1229,5/4/2022
"I want to see CHR and the wokes defend addiction as a mental health issue. You stupid lot, who dont live in the real world,unfortunately (and once again) given a literal representation of how drugs kills our youth and why D30 hates it so much. #chr #drugwar #Halalan2022",Hard2beM,5/1/2022
"Matatandaang si De Lima ay malaking kritiko ni Pangulong Rodrigo Duterte, higit lalo noong kasagsagan ng war on drugs at extrajudicial killings noong 2016.#Halalan2022#SIWALAT2022#SiyasatTungoSaPagkamulat#2MINDIG",2minDig,5/2/2022
"Fabian Ver's daughter:“It is not just a matter of claims or PR campaigns to tarnish the Marcos name. There is documentation, there were court cases, witnesses, a judge, a jury. They committed crimes against humanity.""#Halalan2022 #VotePH #PHVote #Desisyon2022 #Eleksyon2022",SQLGeekHere,5/2/2022
