Method,Tweet,Username,Dates
Manual,LOOK: Voters have started to line up in President Corazon Aquino Elementary School in Quezon City as early as 4am. #Eleksyon2022 | via @makipulido,@gmanews,5/9/2022
Manual,"Dito sa conference room ng Bayan Luma 1 Elementary School sa Imus, Cavite boboto ang presidential candidate na si Sen. @iampinglacson
ngayong umaga. #Eleksyon2022 | via @_iancruz",@gmanews,5/9/2022
Manual,"#Eleksyon2022: Mga tauhan ng Manuyo Uno Elementary School sa Las Piñas City, patuloy na isinasaayos ang binakbak na bahagi ng school grounds para maayos na madaanan ng mga botante. | @ralphobina
@dzbb",@gmanews,5/9/2022
Manual,"TINGNAN: Mga banderitas at poster ng mga kandidato, nakasabit pa rin sa labas ng Caloocan High School ilang oras bago ang pagsisimula ng #Eleksyon2022 | via @luisitosantos03
@dzbb",@gmanews,5/9/2022
Manual,Nagdadatingan na ang mga guro dala ang mga kagamitan para sa eleksyon sa Mariano Marcos Memorial Elementary School sa Ilocos Norte kung saan boboto si presidential candidate Bongbong Marcos. #Eleksyon2022 | via @sandraguinaldo,@gmanews,5/9/2022
Manual,Nagsisimula na ang pamamahagi ng election materials sa mga miyembro ng electoral board sa Nagpayong Elementary School sa Pasig City. #Eleksyon2022 | via @jun_veneracion,@gmanews,5/9/2022
Manual,"#Eleksyon2022: Pamamahagi ng election materials sa mga polling center, nagpapatuloy sa Cainta, Rizal. | via @rvbalasbas
@dzbb",@gmanews,5/9/2022
Manual,"2 ORAS NA LANG BAGO ANG BOTOHAN PARA SA #ELEKSYON2022! Abangan ang komprehensibong election marathon coverage ng GMA News and Public Affairs sa TV, online at radyo mula May 9 hanggang May 10 sa GMA Network, GTV o panoorin ang aming livestream sa GMA News YouTube channel.",@gmanews,5/9/2022
Manual,"Buong puwersang nakatutok LIVE ang GMA News and Public Affairs sa lahat ng bago at maiinit na balita ngayong #Eleksyon2022!
Subaybayan ang aming komprehensibong election marathon coverage sa TV, online at radyo!
https://twitter.com/i/broadcasts/1zqKVBLXENVKB",@gmanews,5/9/2022
Manual,"Nagsimula na ang distribution ng mga balota sa mga teacher ng Fort Bonifacio Elementary School, Makati City. 20 polling precincts ang nasa eskwelahang ito at inaasahang halos 16,000 ang mga botanteng boboto rito ngayong araw. #Eleksyon2022 | via Julius Spencer Cayabyab/GMA News",@gmanews,5/9/2022
Manual,"Replying to @gmanews
Take note: MyKodigo is not an official Comelec activity. Responses or results generated by this service will not be saved or used by Comelec or GMA in any way.",@gmanews,5/9/2022
Manual,"Are you looking for a downloadable sample ballot for the 2022 Philippine national and local elections? Use MyKodigo!
#Eleksyon2022",@gmanews,5/9/2022
Manual,"Ilang Electoral Board sa Sto. Rosario Elementary School sa Pateros, nakuha na ang kanilang mga election paraphernalia at mga balota #Eleksyon2022 | via @ralphobina",@gmanews,5/9/2022
Manual,"Tila fiesta sa bahagi ng Acacia Lane, Brgy. Addition Hills, Mandaluyong City sa dami ng mga nakasabit na campaign materials. #Eleksyon2022 | via @Rodveg72",@gmanews,5/9/2022
Manual,"Mga campaign material, nagkalat rin sa paligid Ramon Magsaysay High School sa España Blvd., Maynila. #Eleksyon2022 | via @Rodveg72
https://twitter.com/dzbb/status/1523367896369434625/video/1",@gmanews,5/9/2022
Manual,Are you looking for a downloadable sample ballot for the 2022 Philippine national and local elections? Use MyKodigo! #Eleksyon2022,@gmanews,5/9/2022
Manual,"Today is the day, Go out and VOTE 🇵🇭
#Eleksyon2022",@taylornationphl,5/9/2022
Manual,"INKED
#Eleksyon2022 #KulayRosaAngBukas",@randynaluga,5/9/2022
Manual,"TODAY IS THE DAY, GO OUT AND VOTE 🌸 LET US WIN THIS!
#Eleksyon2022 #Ipana7oNa10ParaSaLahat",@swifolkfolk,5/9/2022
Manual,"can't help but to post this too. thank you for your braveness, @francinecarreld
#Eleksyon2022",@bwericakes,5/9/2022
Manual,"Claiming this positive energy 💓💚🌸
#Eleksyon2022",@solbora_,5/9/2022
Manual,"Done! Voting for a better Philippines! #Halalan2022
#Eleksyon2022 #LeniKiko2022 #KulayRosaAngBukas",@MelaixSF9xZuho,5/9/2022
Manual,"Let's do it! 💪🏼
#Eleksyon2022",@piodaldal,5/9/2022
Manual,"Vote and let yout voice be heard!!! 🇵🇭
#LeniRobredoForPresident #Halalan2022 #Ipana10NatinParaSaLahat #Eleksyon2022",@jaeryuuu,5/9/2022
Manual,"I’m voting with my parents 😌
3 sure votes agad for Leni-Kiko 🫶🏻
#Eleksyon2022",@erozcaldo,5/9/2022
Manual,"Today, I voted for the Philippines 🌷
#Eleksyon2022",@erozcaldo,5/9/2022
Manual,"I'm desperate for good governance Please Lord 😭🌸
#Ipana10NatinParaSaLahat #Eleksyon2022",@tsmharl,5/9/2022
Manual,"🌸 Leni - Kiko cutie 🌸
#Eleksyon2022 #IpanloNa10ToParaSaLahat",@tsmharl,5/9/2022
Manual,GMA’s state of the art Studio 2 makes its debut for the network’s #Eleksyon2022 coverage.,@AngTitikMO,5/9/2022
Manual,"Ito na. KINAKABAHAN NA TALAGA.
#Eleksyon2022",@AngTitikMO,5/9/2022
Manual,"HAPAKAYABANG pero ang galing 😍🤣
#Eleksyon2022",@AngTitikMO,5/9/2022
Manual,#Eleksyon2022 Go out and vote! 💓🌸🌷,@joemarireyes,5/9/2022
Manual,#Eleksyon2022,@joemarireyes,5/9/2022
Manual,"Please, please stop electing idiots. 🗳 Vote for Philippines. Vote for continuity. Vote #MarcosDuterte2022 and then guard your vote, its sanctity and worth. 🤍 Good luck, 🇵🇭
#Halalan2022 #Eleksyon2022",@kfinew,5/9/2022
Manual,Please stop electing idiots. #Halalan2022 #Eleksyon2022,@kfinew,5/9/2022
Manual,"GMA News being extra for today's videoooo!!! LEZGO @kuyakim_atienza
#Eleksyon2022",@juanderpet_,5/9/2022
Manual,"Tutukan ang pinakamalaking election coverage sa Pilipinas sa May 9, 2022 at samahan ang GMA News and Public Affairs team na ihatid ang pinakakomprehensibong updates dito.
#Eleksyon2022 #DapatTotoo",@itsgeorginatan,5/9/2022
Manual,"Good morning, Philippink! 🌸🌸
I woke up and chose violence for today's video 🌸🌷💗🫰🏼
#LeniRobredoForPresident #Eleksyon2022 #Ipana7oNa10ToParaSaLahat",@kweenpea,5/9/2022
Manual,WE WILL WIN THIS! PARA SA BAYAN!! 🌸 #Eleksyon2022,@mirasoljeh,5/9/2022
Manual,"Done casting my vote . Vote wisely Filipino ! #Eleksyon2022 #LeniRobredoForPresident
#IpanloNa10To",@goddaces,5/9/2022
Manual,mood for the day (and the rest of the week) #Eleksyon2022,@cuntcorrin,5/9/2022
Manual,"FILIPINO VOTERS BEWARE: there were people going around my precinct giving preshaded ballots saying these are “sample ballots”
THIS IS NOT ALLOWED ANYMORE. THAT IS STILL CAMPAIGNING. PLEASE REPORT WHATEVER YOU SEE TO POLL WATCHERS AND TAKE A PICTURE/VIDEO.
#Eleksyon2022",@cuntcorrin,5/9/2022
Manual,"my favorite placard: Beat him, Leni, one more time!
#Eleksyon2022",@unnieversity,5/9/2022
Manual,Jonvic Remulla’s sample ballot in Cavite (i.e. listahan ng mga hindi dapat iboto) #Eleksyon2022,@unnieversity,5/9/2022
Manual,crying and throwing uppp it’s now or never guys!! #Eleksyon2022,@unnieversity,5/9/2022
Manual,"As a night person, I still can’t believe I woke up at 5am with ease kanina to be one of the first voters here at my precinct! Mga hindi sanay gumising ng maaga for Leni!!!!! #Eleksyon2022 #ipana7ona10toparasalahat",@richardjuan,5/9/2022
Manual,"Filo-BLINKs, stand for what is right
for our country! Para sa Bayan!
#Eleksyon2022",@BLACKPINK_PH,5/9/2022
Manual,"It’s Election Day in the Philippines! 🇵🇭
Exercise your right to vote mga ka-runners and make sure to vote wisely! 😊
#eleksyon2022",@RMPHOfficial,5/9/2022
Manual,"Done voting my Candidates! 🫰🏻🌷
#LeniRobredoForPresident
#KikoForVicePresident #Eleksyon2022",@Segue_3435,5/9/2022
Manual,"Godbless Philippines🤍🇵🇭
#Eleksyon2022 #Election2022PH",@mxrayaaaa,5/9/2022
Manual,"THIS IS IT! BRACE YOURSELVES: Google trends FINAL standing before the d day!
Ilocos Norte
#LeniRobredoForPresident
#Eleksyon2022
KINAKABAHAN AKO
PROOF IS COMING
#KulayRosaAngBukas
Please Lord
Election Anxiety",@kenlim88647520,5/9/2022
Manual,"Praying for a peaceful, successful and truthful election.
Pilipinas may you be in good hands. #Eleksyon2022",@the131vibe,5/9/2022
Manual,"Manalo man o matalo, I'll still choose HER hanggang sa susunod na habang buhay. I will never ever forget this election era, because of (V)P Leni, i met some people that turned into friendship. #Eleksyon2022",@lenishrimp,5/9/2022
Manual,"Election day, this is our last chance to vote for the future of everyone. Let us win this for Mam Leni and Sir Kiko!! 💗🌷
""THE BEST MAN FOR THE JOB IS A WOMAN"" - VP Leni Robredo soon President Leni Robredo
#Eleksyon2022 #LeniRobredoForPresident
#IpanloNa10To",@jpgrsimp,5/9/2022
Manual,"Sa mga moots ko na boboto ingat kayo!! Ipanalo na natin to!! 🌷🤍
#Eleksyon2022",@jpgrsimp,5/9/2022
Manual,"I slep late last night and wake up early because of anxiety towards elections. I hope mama Leni will win this election because I see her hope for our future.
The best man for the job is a woman!! Ang ating Ina ng bayan🌷🎀
#Eleksyon2022 #LeniRobredoForPresident
#IpanloNa10To",@jpgrsimp,5/9/2022
Manual,"Lord ibigay mo na saamin to pls 😩
@lenirobredo
@aikarobredo
@jpgrobredo
@jillrobredo
– Mananalo ngayon si Mama Leni!! 🎀
#Eleksyon2022 #LeniRobredoForPresident
#IpanloNa10To",@jpgrsimp,5/9/2022
Manual,Good morning! This is it!! #Eleksyon2022 #BBMIsMyPresident2022,@Chloeexxv,5/9/2022
Manual,BBM SARA ❤️💚 #Eleksyon2022,@Chloeexxv,5/9/2022
Manual,Gumising ng maaga para sa pagbabago! #Eleksyon2022,@Chloeexxv,5/9/2022
Manual,"DONE VOTING! VOTE WISELY PHILIPPINES!
#WeDecide #Eleksyon2022",@i_land_u2,5/9/2022
Manual,Finally done! #Eleksyon2022 (Face reveal muna 🫶🏻),@pandangpinas,5/9/2022
Manual,"The universe has given us the signs. I feel it. A qualified, transformative & empathic leader will win this election. 🌌
Pink Mayon scenery - Oct 7, 2021
Rose in space - Feb 15, 2022
Pink cosmic flower - March 22, 2022
Pink Moon - April 18, 2022
#Eleksyon2022 #Halalan2022",@jamesrhed,5/9/2022
Manual,"done 🤍
#Eleksyon2022
#Halalan2022",@claudeT___Te,5/9/2022
Manual,"Okay. :)
#Eleksyon2022 #Halalan2022",@reyuzaki04,5/9/2022
Manual,"Rise and shine, everyone! Today is the day. GOD Bless the Philippines! GOD Bless the Filipino people! 🇵🇭🇵🇭🇵🇭🇵🇭
#Eleksyon2022 #Halalan2022",@glaced2perfexn,5/9/2022
Manual,Vote wisely juseyo!#Eleksyon2022,@jeongyeonieuwu,5/9/2022
Manual,"As of 7:11am @ KIWANIS CLUB GPVC (CAINTA) PRECINCT
#Eleksyon2022",@jeongyeonieuwu,5/9/2022
Manual,Ingat po sa mga pupunta sa presinto! #Eleksyon2022,@jeongyeonieuwu,5/9/2022
Manual,"Assignment done. Go out and vote wisely! Also, I just want to proudly share that my whole family is all for Tropang Angat. 🌷 #Halalan2022 #Eleksyon2022 #Ipana7oNa10ParaSaLahat",@lowkeyshippo,5/9/2022
Manual,"Vote wisely, PH! #Eleksyon2022",@DoyenneJennie,5/9/2022
Manual,"done voting with jin ^^
""THE LAST MAN STANDING IS A WOMAN"" IPANALO NATIN 'TO 🌷💗
#Eleksyon2022
#PHVote #LeniRobredoForPresident
#Ipana7oNa10ParaSaLahat",@ggukiecollects,5/9/2022
Manual,"For the next six years..
💖🌸🌾💚
#Eleksyon2022",@iamistib,5/9/2022
Manual,"Vote wisely, Shakers. 🇵🇭
#Halalan2022 #Eleksyon2022 #EarthScience #ClimateChange #DRRM #ClimateAction",@earthshakerph,5/9/2022
Manual,"#Eleksyon2022 | Just remember these hashtags. Choose leaders who understand climate change and its impact on our country. Vote wisely. #LetTheEarthBreathe #LetTheEarthBreath #LetTheScientistBeHeard #ClimateActionNow #ClimateJustice #ClimateChange
Quote
Earth",@earthshakerph,5/9/2022
Manual,"WEATHER TODAY | Ngayong araw ng #Halalan2022, mainit at maalinsangan ang panahon sa halos buong bansa dahil sa easterlies, at maulap na may kalat-kalat na pag-uulan sa Mindanao dahil sa ITCZ.
Stay hydrated and bring umbrella. Vote Wisely, Shakers! #Eleksyon2022",@earthshakerph,5/9/2022
Manual,"I know you will be the next Vice President 🙏💚💚 #MarcosDuterte2022
#Eleksyon2022",@annayuuuuu,5/9/2022
Manual,"Good morning everyone, praying for clean and fair election 🙏#Eleksyon2022",@annayuuuuu,5/9/2022
Manual,"Today's the big day where we get to elect candidates who are most suitable for the positions they're running. Do not forget to bring your own pen, wear your face masks, and write down a list of the candidates you wanted to vote for. Vote wisely, everyone! #Eleksyon2022",@dzmc_ycg,5/9/2022
Manual,"Nasa 1,700 na botante mula sa tatlong precinct cluster ang inaasahang boboto ngayong araw sa Lubao Elementary School sa Pampanga. Dito rin boboto si dating pangulong Gloria Macapagal-Arroyo na tumatakbo para sa 2nd District ng Pampanga. #BilangPilipino2022 | via Laila Pangilinan",@News5PH,5/9/2022
Manual,Dumating na sa Tabuco Central School ang mga anak ni Vice Pres. Leni Robredo na sina Aika at Tricia upang bumoto. Ang bunso ni Robredo na si Jillian ay nakaboto na sa ibang bansa. | via One News/Philippine Star/Janvic Mateo #BilangPilipino2022,@News5PH,5/9/2022
Manual,"Nakaboto na si presidential candidate Sen. Ping Lacson sa Bayang Luma Elementary School sa Imus, Cavite. #BilangPilipino2022 | via Maeanne Los Baños",@News5PH,5/9/2022
Manual,Several voters trooped to polling precincts on Monday hours before the start of voting period for this year’s national and local elections in the Philippines. READ: https://news.tv5.com.ph/breaking/read/amid-covid-19-pandemic-several-voters-flock-to-polls-ahead-of-voting-period,@News5PH,5/9/2022
Manual,"Kung hindi papalaring maupo ngayong 2022 si presidential candidate Sen. Ping Lacson, plano na aniyang umalis sa pulitika. #BilangPilipino2022",@News5PH,5/9/2022
Manual,"Dumating na si presidential candidate Sen. Ping Lacson sa kaniyang polling precinct sa Imus, Cavite. #BilangPilipino2022",@News5PH,5/9/2022
Manual,"Nagsimula na ang botohan sa San Antonio National High School. Nasa 13,000 rehistradong botante ang inaasahang dadating dito ngayong araw. #BilangPilipino2022 | via Martie Bautista",@News5PH,5/9/2022
Manual,"Maagang pumila ang ilang botante sa Carangcang, Magarao, Camarines Sur kung saan nakatakdang bumoto si presidential candidate Vice Pres. Leni Robredo mamayang 10 a.m. #BilangPilipino2022 | via Gerard de la Peña",@News5PH,5/9/2022
Manual,Maagang dumating ang ilang poll watchers sa Kiamba Central Elementary School sa Sarangani bago magsimula ang botohan. Kinailangan munang dumaan sa body temperature check ang lahat. ‘Pag mataas ang temperatura ay sa IPP sila nakatakdang bumoto #BilangPilipino2022 | via Mon Gualvez,@News5PH,5/9/2022
Manual,Huling paghahanda sa Mariano Marcos Memorial Elementary School kung saan nakatakdang bumoto si presidential frontrunner Ferdinand Marcos Jr. mamayang 7 a.m. #BilangPilipino2022 | via Marianne Enriquez,@News5PH,5/9/2022
Manual,Maaga nang pinuwesto ang mga vote counting machine na gagamitin sa Kiamba Central Elementary School sa Sarangani. Dito rin nakatakdang bumoto si presidential candidate Sen. Manny Pacquiao. #BilangPilipino2022 | via Mon Gualvez,@News5PH,5/9/2022
Manual,"LIVE | Mga kapatid, samahan niyo kami sa pagbabantay sa pagpili ng sambayanan sa mga susunod na pinuno ng ating bayan ngayong 2022 Elections.
Ito ang #BilangPilipino2022 kasama sina Ed Lingao at Maricel Halili. Lahat tayo nasa frontline.
https://youtube.com/watch?v=_DUc7BSsnjk",@News5PH,5/9/2022
